COD. PRODOTTO|EAN1|EAN2|EAN3|EAN4|NOME|DESCRIZIONE HTML|CATEGORIA|PERCORSO CATEGORIA|MARCA|PREZZO LISTINO|PREZZO VENDITA|DISPO|IMMAGINE|
T129340|8715946465524|8715946465531|8715946494524|8715946494562|EPSON C13T12934021 T1293 M|<TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colore</font></TD><TD width="60%" height="20"><font size="2">Si</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Magenta</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">Epson Stylus Office B42WD<br>Epson Stylus Office BX305F<br>Epson Stylus Office BX305FW<br>Epson Stylus Office BX305FW Plus<br>Epson Stylus Office BX320FW<br>Epson Stylus Office BX525WD<br>Epson Stylus Office BX535WD<br>Epson Stylus Office BX625FWD<br>Epson Stylus Office BX630FW<br>Epson Stylus Office BX635FWD<br>Epson Stylus Office BX925FWD<br>Epson Stylus Office BX935FWD<br>Epson Stylus SX420W<br>Epson Stylus SX425W<br>Epson Stylus SX445W<br>Epson Stylus SX525WD<br>Epson Stylus SX535WD<br>Epson Stylus SX620FW</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|11|11.00|7|https://www.mooncomputer.it/imgart/D114994D4400000000000000000000000000000000000000.bmp|
T129440|8715946465555|8715946465562|8715946494531|8715946494579|EPSON C13T12944021 T1294 Y|<TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colore</font></TD><TD width="60%" height="20"><font size="2">Si</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Giallo</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">Epson Stylus Office B42WD<br>Epson Stylus Office BX305F<br>Epson Stylus Office BX305FW<br>Epson Stylus Office BX305FW Plus<br>Epson Stylus Office BX320FW<br>Epson Stylus Office BX525WD<br>Epson Stylus Office BX535WD<br>Epson Stylus Office BX625FWD<br>Epson Stylus Office BX630FW<br>Epson Stylus Office BX635FWD<br>Epson Stylus Office BX925FWD<br>Epson Stylus Office BX935FWD<br>Epson Stylus SX420W<br>Epson Stylus SX425W<br>Epson Stylus SX445W<br>Epson Stylus SX525WD<br>Epson Stylus SX535WD<br>Epson Stylus SX620FW</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|11|11.00|6|https://www.mooncomputer.it/imgart/D11499514400000000000000000000000000000000000000.bmp|
T162140|8715946518565|8715946518565|8715946518572|8715946624884|EPSON C13T162140 BK|EPSON C13T162140|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|7.4|7.40|54|https://www.mooncomputer.it/imgart/D11592454400000000000000000000000000000000000000.bmp|
T162240|8715946518589|8715946518589|8715946518770|8715946624907|EPSON C13T16224010 CIANO|EPSON C13T16224010|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|5.8|5.80|43|https://www.mooncomputer.it/imgart/D11592494400000000000000000000000000000000000000.bmp|
T162340|8715946518787|8715946518787|8715946518794|8715946624921|EPSON C13T16234010 MAGENTA|EPSON C13T16234010|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|5.8|5.80|44|https://www.mooncomputer.it/imgart/D115924D4400000000000000000000000000000000000000.bmp|
T162440|8715946518800|8715946518800|8715946518817|8715946624945|EPSON C13T16244010 GIALLO|EPSON C13T16244010|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|5.8|5.80|50|https://www.mooncomputer.it/imgart/D11592514400000000000000000000000000000000000000.bmp|
T162640|8715946519821|8715946519838|8715946624969||EPSON C13T162640 MULTIPACK|Epson C13T162640. Colori di stampa: Nero, Ciano, Magenta, Giallo, Produzione pagine: 175 Pagine, Tecnologia di stampa: A inchiostro<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Nero, Ciano, Magenta, Giallo</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">175 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">4</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|24.6|24.60|29|https://www.mooncomputer.it/imgart/D11592594400000000000000000000000000000000000000.bmp|
T163140|8715946518824|8715946518831|8715946624983|8715946624990|EPSON WF2510 T1631 NERO16XL|EPSON WF2510 T1631 NERO 16XL|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|13.5|13.50|19|https://www.mooncomputer.it/imgart/D11593454400000000000000000000000000000000000000.bmp|
T163240|8715946518848|8715946518855|8715946625003||EPSON WF2510 T1632 CIANO 16XL|EPSON WF2510 T1632 CIANO 16X|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|10.4|10.40|7|https://www.mooncomputer.it/imgart/D11593494400000000000000000000000000000000000000.bmp|
T163340|8715946518862|8715946518879|8715946625027||EPSON WF2510 T1633 MAGENTA 16XL|EPSON WF2510 T1633 MAGENTA 16X|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|10.4|10.40|14|https://www.mooncomputer.it/imgart/D115934D4400000000000000000000000000000000000000.bmp|
T163440|8715946518886|8715946625041|||EPSON WF2510 T1634 GIALLO 16XL|EPSON WF2510 T1634 GIALLO 16XL|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|10.4|10.40|16|https://www.mooncomputer.it/imgart/D11593514400000000000000000000000000000000000000.bmp|
T163640|8715946519845|8715946625065|8715946625072||EPSON WF2510 T1636 MULTIPACK 16XL|EPSON WF2510 T1634 MULTIPACK|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|44.9|44.90|16|https://www.mooncomputer.it/imgart/D11593594400000000000000000000000000000000000000.bmp|
T180140|8715946517926|8715946517926|8715946517933|8715946625102|EPSON C13T180140 NERO XP-30|Epson C13T180140. Colori di stampa: Nero, Capacità: 5,2 ml, Produzione pagine: 175 Pagine<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Nero</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">175 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">5,2 ml</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|7.05|7.05|30|https://www.mooncomputer.it/imgart/D11610454400000000000000000000000000000000000000.bmp|
T180240|8715946518022|8715946518022|8715946518039|8715946625126|EPSON C13T180240 CIANO XP-30|Epson C13T180240. Colori di stampa: Ciano, Capacità: 3,3 ml, Produzione pagine: 180 Pagine<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Ciano</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">180 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">3,3 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">XP-102/205/305/405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|5.8|5.80|9|https://www.mooncomputer.it/imgart/D11610494400000000000000000000000000000000000000.bmp|
T180340|8715946518046|8715946518046|8715946518046|8715946518053|EPSON C13T180340 MAGENTA XP-30|Epson C13T180340. Colori di stampa: Magenta, Capacità: 3,3 ml, Produzione pagine: 180 Pagine<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Magenta</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">180 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">3,3 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">XP-102/205/305/405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|5.8|5.80|13|https://www.mooncomputer.it/imgart/D116104D4400000000000000000000000000000000000000.bmp|
T180440|8715946518060|8715946518077|8715946625164||EPSON C13T180440 YELLOWXP-30 ,|Epson C13T180440. Colori di stampa: Giallo, Capacità: 3,3 ml, Produzione pagine: 180 Pagine<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tecnologia di stampa</font></TD><TD width="60%" height="20"><font size="2">A inchiostro</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Giallo</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">180 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">3,3 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">XP-102/205/305/405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|5.8|5.80|13|https://www.mooncomputer.it/imgart/D11610514400000000000000000000000000000000000000.bmp|
T180640|8715946518169|8715946518176|8715946518176|8715946625188|EPSON C13T18064010 MULTIPACK|Per la stampa di tutti i giorni<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Dimensioni e peso</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Dimensioni (LxPxA)</font></TD><TD width="60%" height="20"><font size="2">192 x 141.75 x 45 mm</font></TD></TR><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Nero, Ciano, Magenta, Giallo</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">4</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tipo di cartuccia</font></TD><TD width="60%" height="20"><font size="2">Standard</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">15,1 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">715 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">Epson - XP-30 / XP-102 / XP-202 / XP-205 / XP-302 / XP-305 / XP-402 / XP-405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|24.5|24.50|15|https://www.mooncomputer.it/imgart/D11610594400000000000000000000000000000000000000.bmp|
T181140|8715946517940|8715946517940|8715946517957|8715946625201|EPSON T181140 18XL NERO|Per la stampa di tutti i giorni<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Dimensioni e peso</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Dimensioni (LxPxA)</font></TD><TD width="60%" height="20"><font size="2">112 x 141.75 x 24 mm</font></TD></TR><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Nero</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tipo di cartuccia</font></TD><TD width="60%" height="20"><font size="2">Alto</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">11,5 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">470 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">Epson - XP-30 / XP-102 / XP-202 / XP-205 / XP-302 / XP-305 / XP-402 / XP-405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|13.52|13.52|7|https://www.mooncomputer.it/imgart/D11611454400000000000000000000000000000000000000.bmp|
T181240|8715946518084|8715946518084|8715946518091|8715946625225|EPSON C13T18124010 18XLCIANO|Per la stampa di tutti i giorni<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Dimensioni e peso</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Dimensioni (LxPxA)</font></TD><TD width="60%" height="20"><font size="2">112 x 141.75 x 24 mm</font></TD></TR><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Ciano</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tipo di cartuccia</font></TD><TD width="60%" height="20"><font size="2">Alto</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">6,6 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">450 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">Epson - XP-30 / XP-102 / XP-202 / XP-205 / XP-302 / XP-305 / XP-402 / XP-405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|10.21|10.21|4|https://www.mooncomputer.it/imgart/D11611494400000000000000000000000000000000000000.bmp|
T181340|8715946518107|8715946518107|8715946518114|8715946625249|EPSON C13T18134010 18XLMAGENT|Per la stampa di tutti i giorni<br><TABLE cellpadding=0 cellspacing=1 width="100%" border=0><TBODY><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Dimensioni e peso</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Dimensioni (LxPxA)</font></TD><TD width="60%" height="20"><font size="2">112 x 141.75 x 24 mm</font></TD></TR><TR><TD height="20" colspan="2" bgcolor="#d5eaff"><font size="2"><b>Caratteristiche</b></font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Colori di stampa</font></TD><TD width="60%" height="20"><font size="2">Magenta</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Quantità</font></TD><TD width="60%" height="20"><font size="2">1</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Tipo di cartuccia</font></TD><TD width="60%" height="20"><font size="2">Alto</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Capacità</font></TD><TD width="60%" height="20"><font size="2">6,6 ml</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Produzione pagine</font></TD><TD width="60%" height="20"><font size="2">450 Pagine</font></TD></TR><TR><TD width="40%" height="20" bgcolor="#e5eff1"><font size="2">Prodotti compatibili</font></TD><TD width="60%" height="20"><font size="2">Epson - XP-30 / XP-102 / XP-202 / XP-205 / XP-302 / XP-305 / XP-402 / XP-405</font></TD></TR></TBODY></TABLE><BR>|INK-JET ORIGINALI|CONSUMABILI > ORIGINALI > INK-JET ORIGINALI|EPSON|10.21|10.21|6|https://www.mooncomputer.it/imgart/D116114D4400000000000000000000000000000000000000.bmp|
